portfolio_id,return
PF00003101,0.0392635159332
PF00003103,0.0176000886664
PF00003106,0.03291
PF00003107,0.02802
PF00003109,0.03876
PF00003111,0.0375348483725
PF00003130,0.03936
PF00003125,0.023532639588
PF00003128,0.032466
PF00003132,0.035988
PF00003136,0.035136
PF00003139,0.025265443313
PF00003147,0.0270524241862
PF00003150,0.0277274976449
PF00003160,0.034308
PF00003162,0.034968
PF00003170,0.03807
PF00003177,0.0360669693037
PF00003183,0.0302632
PF00003184,0.019986
PF00003187,0.0216134458363
PF00003193,0.028036
PF00003195,0.0195925045161
PF00003197,0.0216134458363
PF00003201,0.022918
PF00003202,0.02298
PF00003207,0.02388
PF00003212,0.031044
PF00003213,0.0126953074457
PF00003218,0.01994004
PF00003219,0.0272484699086
PF00003225,0.022918
PF00003227,0.024526
PF00003230,0.031044
PF00003232,0.0126953074457
PF00003240,0.0278630128476
PF00003242,0.01939452
PF00003243,0.0199563
PF00003245,0.028382
PF00003251,0.022269
PF00003254,0.02994
PF00003257,0.02938
PF00003258,0.0126953074457
PF00003265,0.01939452
PF00003268,0.00672926269714
PF00003269,0.024048
PF00003270,0.027696
PF00003273,0.028812
PF00003274,0.0272484699086
PF00003275,0.02256050484
PF00003287,0.0086329997004
PF00003289,0.01208126768
PF00003290,0.0162413333333
PF00003294,0.017741
PF00003295,0.017021
PF00003296,0.017967
PF00003299,0.0182226
PF00003314,0.018482
PF00003316,0.0117657630204
PF00003318,0.017021
PF00003326,0.016569
PF00003327,0.0107025003824
PF00003329,0.0182226
PF00003334,0.016644
PF00003336,0.0124422505581
PF00003342,0.016644
PF00003343,0.019512
PF00003344,0.017988
PF00003346,0.016647
PF00003352,0.006708
PF00003360,0.0117657630204
PF00003366,0.00658503809524
PF00003370,0.0167753333333
PF00003375,0.00748369944
PF00003377,0.017021
PF00003379,0.01246515726
PF00003382,0.0163657142857
PF00003387,0.0117208
PF00003388,0.00822
PF00003389,0.0120533318919
PF00003392,0.0127511761532
PF00003393,0.0141977142857
PF00003394,0.014599
PF00003399,0.0088941099
PF00003400,0.0108624968083
PF00003403,0.00927621364253
PF00003406,0.0156797142857
PF00003407,0.0136577142857
PF00003408,0.010308
PF00003413,0.0156817142857
PF00003414,0.0141977142857
PF00003417,0.015092
PF00003421,0.012968
PF00003425,0.0086241099
PF00003429,0.0136577142857
PF00003434,0.0131828496142
PF00003437,0.0093560924
PF00003439,0.0163657142857
PF00003441,0.010949283158
PF00003442,0.012792
PF00003449,0.0163657142857
PF00003452,0.0160957142857
PF00003455,0.015122
PF00003470,0.00904656310492
PF00003474,0.0156797142857
PF00003477,0.01545
PF00003482,0.0406968852392
PF00003485,0.0118102857143
PF00003489,0.01353372
PF00003490,0.01380372
PF00003492,0.0067391602322
PF00003493,0.0067391602322
PF00003495,0.0067391602322
PF00003499,0.009414
PF00003501,0.01025213928
PF00003504,0.012076533672
PF00003505,0.0131424
PF00003511,0.0108032857143
PF00003513,0.008735355928
PF00003514,0.0120614375624
PF00003517,0.012412533672
PF00003518,0.0121008
PF00003521,0.0129610889
PF00003523,0.009414
PF00003530,0.012076533672
PF00003535,0.00696014176507
PF00003537,0.0121008
PF00003560,0.012412533672
PF00003563,0.0129610889
PF00003566,0.009414
PF00003569,0.00991390913784
PF00003572,0.0134312315
PF00003574,0.0154521849741
PF00003575,0.0118219109395
PF00003583,0.00688316089604
PF00003586,0.0177291456107
PF00003591,0.01380372
PF00003599,0.011685112
PF00003605,0.011134284
PF00003616,0.009804
PF00003619,0.0091512
PF00003623,0.0288356
PF00003624,0.013591536
PF00003627,0.011134284
PF00003632,0.012358
PF00003633,0.009804
PF00003640,0.0092538704
PF00003642,0.0099932
PF00003645,0.004824
PF00003647,0.0122726
PF00003653,0.011134284
PF00003657,0.00643729078529
PF00003659,0.00675954134646
PF00003660,0.00772131524929
PF00003661,0.00772131524929
PF00003662,0.0164552661
PF00003665,0.0126537648
PF00003667,0.01380582
PF00003668,0.0164552661
PF00003672,0.00561218498383
PF00003673,0.0099932
PF00003678,0.005936
PF00003685,0.0077604522876
PF00003689,0.0089252
PF00003690,0.005936
PF00003699,0.0072525342404
PF00003700,0.00489852380952
PF00003706,0.010859
PF00003714,0.00575375
PF00003719,0.00504760714286
PF00003723,0.0089022704
PF00003726,0.0312989697143
PF00003733,0.00619395
PF00003734,0.00464452380952
PF00003738,0.0312989697143
PF00003740,0.0308686857143
PF00003742,0.01116
PF00003748,0.00575375
PF00003751,0.00939
PF00003754,0.009374
PF00003755,0.0110089452
PF00003756,0.0312989697143
PF00003758,0.0077214
PF00003759,0.00624531383605
PF00003764,0.0127849874286
PF00003765,0.004155
PF00003766,0.00783
PF00003767,0.00575375
PF00003772,0.00993
PF00003776,0.00927
PF00003779,0.00682509875
PF00003784,0.013008
PF00003791,0.0082437
PF00003797,0.024526476448
PF00003799,0.00415485714286
PF00003803,0.00456173626374
PF00003808,0.00796916190476
PF00003813,0.00456173626374
PF00003818,0.00876243956044
PF00003821,0.0105441574436
PF00003822,0.0082437
PF00003830,0.00415485714286
PF00003836,0.0057214
PF00003837,0.00523075714286
PF00003838,0.00857333333333
PF00003844,0.00584486969697
PF00003846,0.0082437
PF00003850,0.00434234285714
PF00003851,0.00415485714286
PF00003852,0.00415485714286
PF00003855,0.00523075714286
PF00003857,0.00456173626374
PF00003865,0.00560485714286
PF00003870,0.00456173626374
PF00003872,0.00434234285714
PF00003873,0.00434234285714
PF00003878,0.00555185714286
PF00003880,0.00631182857143
PF00003883,0.0057214
PF00003886,0.00511930769231
PF00003888,0.0106743112898
PF00003889,0.00721400512821
PF00003895,0.0082437
PF00003898,0.00423428688758
PF00003899,0.0057214
PF00003902,0.00376185563
PF00003904,0.00546151068581
PF00003905,0.00400688511718
PF00003913,0.00618401318681
PF00003916,0.00374928210059
PF00003918,0.00386994365796
PF00003919,0.00376185563
PF00003931,0.00619556470588
PF00003932,0.0068796
PF00003933,0.00551605454545
PF00003938,0.00560551068581
PF00003939,0.00386994365796
PF00003948,0.00376185563
PF00003952,0.00725609803922
PF00003953,0.00746776470588
PF00003954,0.00829157841709
PF00003956,0.00536784848485
PF00003960,0.00536784848485
PF00003961,0.00401488511718
PF00003963,0.00381039134429
PF00003964,0.00381039134429
PF00003966,0.00536784848485
PF00003968,0.00747137322677
PF00003969,0.00391974365796
PF00003971,0.00386994365796
PF00003972,0.00564284401914
PF00003973,0.00564284401914
PF00003976,0.00546151068581
PF00003980,0.0068012
PF00003981,0.00688842857143
PF00003984,0.00386994365796
PF00003985,0.00386994365796
PF00003987,0.00829157841709
PF00003989,0.00560551068581
PF00003991,0.00560551068581
PF00003992,0.00747137322677
PF00003994,0.00965894561539
PF00003996,0.00323674396498
PF00003997,0.00323674396498
PF00003999,0.00323674396498
PF00004001,0.00323674396498
PF00004006,0.00529747029866
PF00004009,0.00323674396498
PF00004010,0.00668318473048
PF00004011,0.00559686617296
PF00004014,0.00559686617296
PF00004015,0.00668318473048
PF00004018,0.00323674396498
PF00004020,0.0055493530504
PF00004021,0.0055332
PF00004022,0.0061629040959
PF00004028,0.00323674396498
PF00004030,0.00536433696532
PF00004031,0.00668318473048
PF00004039,0.00338119196494
PF00004040,0.00378609723368
PF00004043,0.00613666666667
PF00004045,0.00533620952381
PF00004046,0.00358409723368
PF00004047,0.00663531509169
PF00004048,0.00358409723368
PF00004052,0.00338119196494
PF00004055,0.00358409723368
PF00004059,0.00668318473048
PF00004063,0.00531168082497
PF00004067,0.0061629040959
PF00004073,0.00668318473048
PF00004077,0.00323674396498
PF00004082,0.00323674396498
PF00004094,0.00307013560516
PF00004096,0.00532969164748
PF00004097,0.00326013560516
PF00004098,0.00314013560516
PF00004099,0.00331767166123
PF00004113,0.00331767166123
PF00004114,0.00331767166123
PF00004115,0.00328167166123
PF00004117,0.00532969164748
PF00004134,0.00338639893396
PF00004136,0.00310048349537
PF00004122,0.0030194689385
PF00004124,0.0030194689385
PF00004129,0.00599285918429
PF00004131,0.00668318473048
PF00004132,0.0056939233275
PF00004140,0.00638550753594
PF00004147,0.00318013560516
PF00004149,0.00668318473048
PF00004150,0.00304276920965
PF00004151,0.00331767166123
PF00004155,0.00532969164748
PF00004166,0.00309827104116
PF00004168,0.0031953186602
PF00004169,0.00339102155645
PF00004175,0.00310048349537
PF00004180,0.00314398532687
PF00004181,0.00307013560516
PF00004186,0.00339102155645
PF00004192,0.00326013560516
PF00004193,0.00532969164748
PF00004194,0.00618901082251
PF00004206,0.00307013560516
PF00004207,0.00557324146433
PF00004209,0.00550552021891
PF00004214,0.00562183310194
PF00004230,0.00578835550536
PF00004233,0.00299819563936
PF00004235,0.00299819563936
PF00004238,0.00293196502523
PF00004243,0.00299819563936
PF00004244,0.00299819563936
PF00004246,0.00546172241671
PF00004248,0.00300692291208
PF00004250,0.00562183310194
PF00004252,0.00527659983607
PF00004256,0.00576623310194
PF00004259,0.00299819563936
PF00004260,0.0029794042129
PF00004266,0.0059583030303
PF00004267,0.00306692291208
PF00004271,0.00293196502523
PF00004274,0.0029794042129
PF00004275,0.00293196502523
PF00004276,0.00293196502523
PF00004278,0.00599285918429
PF00004284,0.00299819563936
PF00004287,0.00550552021891
PF00004288,0.00293196502523
PF00004291,0.00558934796968
PF00004293,0.0053982710466
PF00004296,0.00293196502523
PF00004300,0.00293196502523
PF00004301,0.00561512538903
PF00004307,0.00299819563936
PF00004309,0.00550552021891
PF00004310,0.00527659983607
PF00004311,0.00576623310194
PF00004314,0.00550552021891
PF00004320,0.00566882538903
PF00004326,0.00300692291208
PF00004328,0.00533232623753
PF00004331,0.00583501774892
PF00004338,0.00296453261494
PF00004339,0.00296453261494
PF00004340,0.00296453261494
PF00004341,0.00519006448854
PF00004344,0.00663531509169
PF00004346,0.00578944554865
PF00004347,0.005385049393
PF00004348,0.00320835448659
PF00004350,0.00306837693557
PF00004351,0.00296115448659
PF00004357,0.00336050513595
PF00004358,0.00317471162945
PF00004360,0.00296453261494
PF00004361,0.0059581
PF00004362,0.00517017877426
PF00004363,0.004802
PF00004364,0.00517017877426
PF00004368,0.00296453261494
PF00004372,0.00317144663254
PF00004373,0.00317144663254
PF00004381,0.00519006448854
PF00004383,0.00307635448659
PF00004384,0.00519006448854
PF00004388,0.00317471162945
PF00004389,0.00321250513595
PF00004390,0.00307850513595
PF00004391,0.00337250513595
PF00004392,0.00515177877426
PF00004399,0.00340011329921
PF00004407,0.00296115448659
PF00004408,0.00309083407843
PF00004416,0.00515177877426
PF00004425,0.00583501774892
PF00004430,0.00544847796443
PF00004431,0.00663531509169
PF00004433,0.00296453261494
PF00004436,0.00337211329921
PF00004440,0.00295289403884
PF00004444,0.00529768754853
PF00004445,0.00295289403884
PF00004457,0.00295289403884
PF00004464,0.00295289403884
PF00004465,0.00295987363068
PF00004470,0.0030437511817
PF00004471,0.00515195707936
PF00004473,0.00663531509169
PF00004475,0.00290202627975
PF00004477,0.00295987363068
PF00004480,0.00295987363068
PF00004484,0.00290202627975
PF00004489,0.00517462823365
PF00004491,0.00526160599419
PF00004498,0.00546210649452
PF00004500,0.00295289403884
PF00004504,0.00290202627975
PF00004509,0.00517462823365
PF00004514,0.0055668330505
PF00004515,0.00295289403884
PF00004517,0.00295289403884
PF00004518,0.00295987363068
PF00004522,0.00290202627975
PF00004523,0.00295289403884
PF00004525,0.00526160599419
PF00004529,0.00295987363068
PF00004531,0.00290202627975
PF00004537,0.00295987363068
PF00004538,0.00295987363068
PF00004539,0.0051279327602
PF00004543,0.00525868754853
PF00004544,0.0051279327602
PF00004546,0.00295987363068
PF00004548,0.00290202627975
PF00004549,0.00663531509169
PF00004551,0.00290202627975
PF00004554,0.00526160599419
PF00004555,0.0051279327602
PF00004558,0.0051279327602
PF00004559,0.00294946546742
PF00004560,0.00525868754853
PF00004564,0.0051279327602
PF00004565,0.00294946546742
PF00004566,0.00290202627975
PF00004567,0.00290202627975
PF00004568,0.00294946546742
